number,meal_type,meal_slot,title,energy_kcal,energy_kj,fibre_g,carbohydrates_g,starch_g,cholesterol_mg,betasitosterol_mg,campesterol_mg,stigmasterol_mg,phytosterols_mg,sugars_total_g,fructose_g,galactose_g,glucose_g,lactose_g,maltose_g,sucrose_g,water_g,protein_g,protein_adjusted_g,alanine_g,arginine_g,aspartic_acid_g,betaine_g,cystine_g,glutamic_acid_g,glycine_g,histidine_g,hydroxyproline_g,isoleucine_g,leucine_g,lysine_g,methionine_g,phenylanine_g,proline_g,serine_g,theonine_g,tryptophan_g,tyrosine_g,valine_g,calcium_mg,phosphorus_mg,potassium_mg,magnesium_mg,sodium_mg,iron_mg,copper_mg,zinc_mg,manganese_mg,selenium_ug,fluoride_mg,ash_g,vitamin_A_iu,vitamin_A_RAE_g,vitamin_A1_retinol_g,thiamin_mg,riboflavin_mg,niacin_mg,vitamin_B5_pantothenic_acid_mg,vitamin_B6_mg,vitamin B12_added_ug,vitamin_B12_ug,folate_DFE_ug,folate_food_ug,folate_total_ug,folic_acid_g,vitamin_C_total_ascorbic_acid_mg,vitiamin_D_IU,vitamin_D2D3_g,vitamin_D2_ergocalciferol_g,vitamin_E_alphatocopherol_mg,vitamin_E_added_mg,tocopherol_beta_mg,tocopherol_delta_mg,tocopherol_gamma_mg,tocotrienol_alpha_mg,tocotrienol_beta_mg,tocotrienol_delta_mg,tocotrienol_gamma_mg,vitamin_K_phylloquinone_ug,vitamin_K2_menaquinone4_g,choline_mg,carotene_alpha_g,carotene_beta_g,lutein_zeaxanthin_g,lycophene_g,fats_total_g,fats_lipid_g,fatty_acids_total_monounsaturated_g,fatty_acids_total_polyunsaturated_g,fatty_acids_total_polyunsaturated150_g,fatty_acids_total_polyunsaturated161c_g,fatty_acids_total_polyunsaturated161t_g,fatty_acids_total_polyunsaturated170_g,fatty_acids_total_polyunsaturated171_g,fatty_acids_total_polyunsaturated181c_g,fatty_acids_total_polyunsaturated182clas_g,fatty_acids_total_polyunsaturated182i_g,fatty_acids_total_polyunsaturated182n6cc_g,fatty_acids_total_polyunsaturated182tnot_g,fatty_acids_total_polyunsaturated182tt_g,fatty_acids_total_polyunsaturated183n6ccc_g,fatty_acids_total_polyunsaturated202n6cc_g,fatty_acids_total_polyunsaturated203_g,fatty_acids_total_polyunsaturated221c_g,fatty_acids_total_polyunsaturated221t_g,fatty_acids_total_polyunsaturated240_g,fatty_acids_total_polyunsaturated241c_g,fatty_acids_total_saturated_g,fatty_acids_total_saturated100_g,fatty_acids_total_saturated120n_g,fatty_acids_total_saturated140_g,fatty_acids_total_saturated141_g,fatty_acids_total_saturated160_g,fatty_acids_total_saturated161_g,fatty_acids_total_saturated180_g,fatty_acids_total_saturated181_g,fatty_acids_total_saturated182_g,fatty_acids_total_saturated183_g,fatty_acids_total_saturated184,fatty_acids_total_saturated200_g,fatty_acids_total_saturated201_g,fatty_acids_total_saturated204_g,fatty_acids_total_saturated205n3_g,fatty_acids_total_saturated220_g,fatty_acids_total_saturated221_g,fatty_acids_total_saturated225n3dpa_g,fatty_acids_total_saturated226n3dha_g,fatty_acids_total_saturated40_g,fatty_acids_total_saturated60_g,fatty_acids_total_saturated80_g,fatty_acids_total_trans_g,fatty_acids_total_transmonoenoic_g,fatty_acids_total_transpolyenoic_g,fatty_acids_total_transpolyenoic130_g,fatty_acids_total_transpolyenoic151_g,fatty_acids_total_transpolyenoic18111_g,fatty_acids_total_transpolyenoic183n3ccc_g,fatty_acids_total_transpolyenoic183i_g,fatty_acids_total_transpolyenoic203n3_g,fatty_acids_total_transpolyenoic203n6,fatty_acids_total_transpolyenoic204n6_g,fatty_acids_total_transpolyenoic215_g,fatty_acids_total_transpolyenoic224_g,alcohol_g,caffeine_mg,theobromine_mg,region,subregion,country,cooktime,preptime,ingredients,approximate_total_cost,individual_ingredient_costs,ingredients_with_quantities,cooking instructions,sports_build_muscle_score,fight_heart_disease_score,fight_diabetes_score,fight_cancer_score,lose_weight_score
6387,recipe,['side'],Our Mexican Tortillas,1364.026,5707.6365,0.0184,2.5484,0,0,0,0,0,307.5,0,0,0,0,0,0,0,178.1744,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.367,201.572,1.84,6.039,978.755,1.0138,0.0133,0.0009,0.001,0.0184,0,6.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4249,5707.6365,0.6765,23.616,49.6612,0,0,0,0,66.1125,0,0.3075,0,0,0,0,153.75,153.75,68.4188,40.1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4375,0,0,0.615,0,21.6788,0,21.6788,68.4188,37.6688,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Latin American ,Mexican ,Mexican,25 minutes,30 minutes,"['purpose flour', 'baking powder', 'salt', 'shortening', 'water']",1.435491348,"['purpose flour', 0.32207175, 'baking powder', 0.118584, 'salt', 0.011304347821, 'shortening', 0.9835312500000001, 'water', 0.0]",,,6,1,3,5,1
6402,recipe,"['breakfast','side']",Our Tortillas,115.59,483.684,0.0092,1.2742,0,0,0,0,0,25.6,0,0,0,0,0,0,0,118.7063,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.146,100.786,0.92,3.612,489.97,0.5069,0.0088,0.0005,0.0005,0.0092,0,3.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7846,483.684,0.0563,1.9661,4.1344,0,0,0,0,5.504,0,0.0256,0,0,0,0,12.8,12.8,5.696,3.3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0.0512,0,1.8048,0,1.8048,5.696,3.136,0.2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Latin American ,Mexican ,Mexican,2 minutes,40 minutes,"['purpose flour', 'salt', 'baking powder', 'shortening', 'water']",0.372766299,"['purpose flour', 0.2147145, 'salt', 0.0056521739105, 'baking powder', 0.059292, 'shortening', 0.093107625, 'water', 0.0]",,,6,1,3,5,1
6417,recipe,"['breakfast','side']",Our Flour Thick-Style Tortillas,486.656,2036.379,0.0184,2.5484,0,0,225.085,131.345,1.635,0,0,0,0,0,0,0,0,296.6508,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.217,201.572,1.84,8.409,981.125,1.0138,0.0216,0.0009,0.001,0.0184,0,6.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5157,2036.379,0.0054,0.5396,14.9003,0.0164,0,0.0054,0,38.8585,0,0.109,0,0,0,0,54.5,54.5,34.4854,15.3374,0,0,0,0,0,33.6341,0,0,10.1588,0,0.1989,0,0,0,0,0,0,0,4.0139,0,0,0,0,2.3424,0.1166,2.3424,33.6505,10.3577,4.9797,0,0.3543,0.7178,0,0,0.1798,0,0,0,0,0,0,0.2153,0.0164,0.1989,0,0,0,4.9797,0,0,0,0,0,0,0,0,0,Latin American ,Mexican ,Mexican,2 minutes,25 minutes,"['purpose flour', 'baking powder', 'salt', 'water', 'canola oil']",0.729061299,"['purpose flour', 0.429429, 'baking powder', 0.118584, 'salt', 0.0056521739105, 'water', 0.0, 'canola oil', 0.17539612499999999]",,,6,3,3,6,1
6431,recipe,"['breakfast', 'lunch', 'snack','drink']",Mexican Hot Chocolate,1367.9385,5733.1813,8.133,184.3962,0,146.4,0,0,0,1.344,175.7652,0.0056,0.0008,0.006,73.932,0,99.8001,1653.2043,50.3691,0,1.7624,1.5582,4.3759,8.7914,0.33,11.0018,1.0982,1.4644,0,2.551,4.6351,4.0782,1.2589,2.5898,4.7352,2.9648,2.1295,0.6488,2.4868,3.2707,1723.138,1388.896,2286.735,263.7148,644.7692,3.5468,1.2236,6.9174,1.2332,57.8803,0,11.378,2372.52,673.482,658.8,0.6924,2.5586,1.8362,5.5226,0.5579,0,6.588,80.2112,80.2112,80.2112,0,0.0011,29.28,1.464,0,1.0926,5733.1813,0,0,0,0,0,0,0,5.674,14.64,212.1284,0,102.7162,8.17,0,50.8943,50.8943,12.8789,2.9688,0.0001,0.0001,0,0.0002,0,0.0041,0.0003,0,0.0134,0.0002,0,0,0.0001,0,0.0001,0,0.0026,0,29.0606,1.0987,1.1275,4.3538,0,12.9403,0.0001,12.9403,12.8765,1.8657,1.1012,0,0.001,0.0019,0.0005,0,0.0009,0.0001,0.001,0,1.098,1.098,1.0981,0.0013,0.0011,0.0002,0,0,0,0.0031,0,0,0,0,0,0.0003,4.472,49.45,442.255,Latin American ,Mexican ,Mexican,5 minutes,10 minutes,"['water', 'white sugar', 'cocoa powder', 'purpose flour', 'cinnamon', 'clove', 'salt', 'milk', 'vanilla extract']",5.753035398,"['water', 0.0, 'white sugar', 0.15234999999999999, 'cocoa powder', 1.2717438751875, 'purpose flour', 0.0152447295, 'cinnamon', 0.04424000000000001, 'clove', 0.01409374998975, 'salt', 0.001413043477625, 'milk', 1.95, 'vanilla extract', 2.30395]",,,11,5,7,7,1
6463,recipe,['snack'],Mexican Avocado Ice Pops (Paletas),388.2604,1623.2433,0.0202,100.4045,0,0,0,0,0,0,99.8852,0.0308,0,0.0302,0,0,99.8242,241.5499,0.0212,0,0.0012,0.0008,0.0057,0.0101,0.0001,0.0034,0.0006,0.0001,0,0.0001,0.0008,0.0008,0.0001,0.0006,0.0015,0.0018,0.0001,0.0001,0.0001,0.0006,25.4058,0.7058,7.8987,5.1433,5.8408,0.0545,0.025,0.014,0.0049,0.605,0,0.1915,2.5208,0.1008,0,0.0013,0.0198,0.0072,0.0062,0.0019,0,0,0.5042,0.5042,0.5042,0,1.5125,0,0,0,0.0111,1623.2433,0,0,0,0.0025,0,0,0,0.0302,0,0.2571,0,1.5125,0,0,0.0035,0.0035,0.0004,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0,0,0,0,0.0004,0.0001,0.0004,0.0004,0.0008,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Latin American ,Mexican ,Mexican,5 minutes,20 minutes,"['water', 'white sugar', 'avocado', 'lime', 'salt']",5.933763043,"['water', 0.0, 'white sugar', 0.15234999999999999, 'avocado', 5.01, 'lime', 0.77, 'salt', 0.001413043477625]",,,8,3,5,5,1
6471,recipe,['dessert'],Vanilla Rice Pudding,1337.474,5599.2617,6.09,166.7897,0,325.2,0,0,0,0,143.3271,0,0,0.185,26.98,0,66.5333,1004.8787,32.0676,0,1.2418,1.6943,2.6452,3.078,0.3487,5.9407,0.9374,0.8281,0,1.4775,2.5985,2.0148,0.8242,1.5226,2.2592,1.7792,1.2544,0.4485,1.3564,1.8688,850.7247,876.173,1539.4673,128.311,345.2537,3.3721,0.9941,4.3122,0.7467,36.7835,2.95,7.448,2256.66,634.18,623.6,0.6527,1.5329,3.2695,3.3086,0.6015,0,2.769,82.975,82.975,82.975,0,3.12,101.16,2.768,0,1.7016,5599.2617,0.005,0.03,0.442,0.102,0,0,0.005,7.0615,4.88,239.2815,0,91.76,251.5,0,64.3599,64.3599,18.5268,9.5865,0.2864,0.5366,0.0887,0.179,0.058,7.3564,0.1564,0,1.4647,0.1916,0,0.0076,0.0154,0.0443,0.0024,0,0.0072,0,31.2316,1.093,1.2158,4.17,0.2787,13.9937,0.6685,13.9937,17.4278,8.6805,0.627,0,0.0391,0.0856,0.1404,0.0072,0.014,0.0024,0.0195,0.029,0.9536,0.8532,0.6752,1.0078,0.813,0.1948,0,0,0,0.1156,0.0032,0.0021,0.0021,0,0,0.0145,2.1672,0,0,Latin American ,Mexican ,Mexican,35 minutes,10 minutes,"['grain white rice', 'butter', 'water', 'milk', 'purpose flour', 'white sugar', 'egg', 'vanilla extract', 'milk', 'heavy cream', 'raisin', 'cinnamon']",5.340681465,"['grain white rice', 0.309, 'butter', 0.461074, 'water', 0.0, 'milk', 0.65, 'purpose flour', 0.00762236475, 'white sugar', 0.1014651, 'egg', 0.27, 'vanilla extract', 0.9734999999999999, 'milk', 0.325, 'heavy cream', 1.4985, 'raisin', 0.7224, 'cinnamon', 0.022120000000000004]",,,18,6,7,10,1
6480,recipe,"['main','side']",Spicy Mixed Meat Chorizo,3801.9754,15902.2071,34.3334,51.8245,0,898.1192,0,0,0,82.1985,7.1332,4.1784,0.0011,2.0943,0,0,0.7455,907.2125,252.9943,0,4.2271,4.6691,7.3598,75.2728,0.9482,10.9784,4.5423,2.4951,0,3.1961,5.5811,5.9576,1.7082,2.8607,4.285,2.8468,3.0459,0.8012,2.2535,3.8985,547.6438,2599.5152,5711.505,381.0313,3597.0299,38.4452,1.8282,52.7993,2.0136,279.0809,0,30.464,28869.6555,1451.1855,9.072,3.4057,3.2637,72.5267,8.5349,6.6631,0,20.6386,101.8386,101.8386,101.8386,0,5.32,0,0,0,41.7069,15902.2071,0.2333,0.0069,3.4977,3.0132,0,0,2.7702,117.5352,0,678.4114,2031.63,14588.0025,316.9725,20.412,288.5196,288.5196,118.9309,29.8775,0.7076,0,0,1.3472,0,37.0354,0.9888,0,1.642,1.2338,0,0.0136,0.0091,0.0091,0,0,0,0,107.2389,0.1943,0.3889,5.3093,0.6713,61.2082,7.7182,61.2082,109.1134,26.1234,2.4841,0.0181,0.2259,1.3744,0.6079,0.0091,0.0807,0,0.1451,0,0,0.0126,0.0091,6.813,5.5792,1.2338,0.0262,0.0181,0,1.1533,0,0,0,0,0,0,0,0,0,Latin American ,Mexican ,Mexican,5 minutes,10 minutes,"['beef', 'pork', 'chili powder', 'oregano', 'garlic', 'salt', 'red wine', 'white vinegar']",24.40684496,"['beef', 13.075199999999999, 'pork', 5.493399999999999, 'chili powder', 1.364583334425, 'oregano', 0.075326087067, 'garlic', 0.10874999999999999, 'salt', 0.011304347821, 'red wine', 4.247499937500001, 'white vinegar', 0.03078125]",,,7,3,3,5,1
6528,recipe,['main'],Spicy Parmesan Alfredo Sauce,806.1682,3372.2398,0.3822,21.7821,0,143.6,0,0,0,59.978,4.3958,0.1479,0,0.0832,3.504,0,0,81.9588,19.864,0,0.1183,0.1183,0.2828,0.027,0.0222,0.7372,0.0923,0.0865,0,0.1892,0.301,0.1662,0.0841,0.1682,0.3694,0.1251,0.1616,0.0836,0.1664,0.2227,413.224,360.7045,396.956,27.3808,494.3108,2.4339,0.0438,1.572,0.1197,21.7945,3.6,3.3322,1906.0455,513.2595,501.6,0.0586,0.2572,0.2772,0.6531,0.1821,0,0.632,17.2618,17.2618,17.2618,0,9.4158,75.6,1.92,0,5.2007,3372.2398,0.0393,0.0006,0.5149,0.1091,0,0,0,21.3966,0,28.2149,3.7688,123.4562,49.3912,0,72.3878,72.3878,31.2095,4.8271,0.4236,0.6566,0.1308,0.258,0.1118,8.495,0.2256,0,1.0523,0.2784,0,0.0024,0.0096,0.0492,0.0036,0,0.0108,0,32.641,1.1367,1.3163,4.1992,0.4128,14.7486,1.1715,14.7486,29.3159,4.254,0.3952,0,0.1684,0.1927,0.0696,0.0108,0.053,0.0036,0.024,0,0.9434,0.7692,0.4832,1.4832,1.2,0.2832,0,0,0,0.1492,0.0048,0.0024,0.0024,0,0,0.012,0,0,0,Latin American ,Mexican ,Mexican,10 minutes,10 minutes,"['olive oil', 'garlic', 'jalapeno pepper', 'heavy cream', 'parmesan cheese', 'rosemary', 'salt black pepper']",5.666190556,"['olive oil', 0.247435, 'garlic', 0.0725, 'jalapeno pepper', 0.62, 'heavy cream', 2.25, 'parmesan cheese', 2.3832, 'rosemary', 0.09305555562063492, 'salt black pepper', 0.0]",,,9,5,7,7,1
6534,recipe,"['main','side']",Mexican-Style Cheesy Garlic Refried Black Beans,1255.8741,5249.6977,45.3345,188.3999,0,69.3,0,0,0,0,9.3419,0,0,0,0,0,0,64.2014,77.7382,0,3.0559,4.4261,8.5391,0,0.7467,12.8248,2.6713,2.2097,0,3.4964,6.3854,5.3045,1.3115,4.1577,4.0959,4.2059,3.1452,0.8944,2.5635,4.2047,828.2711,1335.2081,4418.9133,518.8413,763.0427,15.1151,2.4873,12.6958,3.3081,20.5813,0,14.5382,195.7253,42.24,42.24,2.6549,0.7124,5.7913,2.8526,1.011,0,0.9108,1292.4143,1292.4143,1292.4143,0,3.744,14.52,0.33,0,0.792,5249.6977,0,0,0,0,0,0,0,18.1419,0,206.0754,0,3.24,1.92,0,23.9769,23.9769,5.9876,2.3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.637,0.3678,0.3353,2.0839,0,7.1724,0.6316,7.1724,5.356,1.3574,1.0413,0,0,0,0,0,0,0,0,0,0.5986,0.3128,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Latin American ,Mexican ,Mexican,30 minutes,10 minutes,"['black bean', 'black bean', 'mexican cheese', 'garlic']",3.277625,"['black bean', 0.97, 'black bean', 0.97, 'mexican cheese', 1.1926249999999998, 'garlic', 0.145]",,,7,7,7,7,1
6535,recipe,"['lunch','main','side']",Classic Homemade Tortillas,231.18,967.368,0.0184,2.5484,0,0,0,0,0,51.2,0,0,0,0,0,0,0,355.8889,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.142,201.572,1.84,9.594,982.31,1.0138,0.0258,0.0009,0.001,0.0184,0,6.4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5693,967.368,0.1126,3.9322,8.2688,0,0,0,0,11.008,0,0.0512,0,0,0,0,25.6,25.6,11.392,6.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0.1024,0,3.6096,0,3.6096,11.392,6.272,0.4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Latin American ,Mexican ,Mexican,15 minutes,20 minutes,"['purpose flour', 'shortening', 'baking powder', 'salt', 'water']",0.842998543,"['purpose flour', 0.53678625, 'shortening', 0.18621525, 'baking powder', 0.118584, 'salt', 0.001413043477625, 'water', 0.0]",,,6,1,3,5,1
6567,recipe,"['snack', 'dessert', 'side']",Cocoa-Marshmallow Pecan Pralines,2689.8333,11250.2797,15.8293,578.5076,0,0,0,0,0,1.2,492.3583,1.221,0,1.485,0,0,403.416,103.4588,17.5074,0,0.2823,0.7753,0.5396,0.11,0.1029,1.1852,0.2991,0.1343,0,0.2256,0.4046,0.2314,0.1213,0.2844,0.2406,0.2844,0.2154,0.0872,0.1995,0.3299,225.303,598.5087,975.3107,209.6247,432.8563,8.7542,1.1758,6.0127,1.5393,56.3062,0,5.6677,2006.2733,597.9533,597.6533,1.1735,1.2323,15.0644,0.4486,1.4932,4.0213,4.0213,467.2413,58.1747,298.068,239.8933,3.4987,106.7733,2.6347,0,1.5582,11250.2797,0,0,0,0,0,0,0,5.3857,0,48.0447,0,4.16,167.0653,0,46.3451,46.3451,9.3778,6.0463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8629,1.5924,12.7009,5.0298,0,4.1132,0.0283,4.1132,9.2938,5.7513,0.2928,0,0,0.0497,0,0,0,0.0042,0,0,0,0.1632,2.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7224,12.42,111.078,Latin American ,Mexican ,Mexican,20 minutes,20 minutes,"['white sugar', 'brown sugar', 'milk', 'corn syrup', 'cocoa powder', 'marshmallow', 'vanilla extract', 'butter', 'pecan']",8.80020942,"['white sugar', 0.45705, 'brown sugar', 0.34526249999999997, 'milk', 0.1625, 'corn syrup', 0.420675, 'cocoa powder', 0.36117526055325, 'marshmallow', 0.16416666404, 'vanilla extract', 0.3245, 'butter', 0.12988, 'pecan', 6.43499999505]",,,9,0,4,2,1
6594,recipe,"['snack','dessert']",Cinnamon Sugar Churros,621.464,2599.104,0,99.98,0,0,0,0,0,25.84,99.8,0,0,0,0,0,99.8,236.9726,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,0,2,4.74,5.74,0.05,0.0236,0.01,0.004,0.6,0,0.1759,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0363,2599.104,0,0,0,0,0,0,0,6.7184,0,0.0544,0,0,0,0,27.2,27.2,3.1008,0.4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.168,1.0064,12.784,4.4608,0,2.2032,0,2.2032,3.1008,0.4352,0,0,0,0,0,0,0,0,0,0,0,0.0544,0.8976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Latin American ,Mexican ,Mexican,10 minutes,10 minutes,"['water', 'white sugar', 'salt', 'vegetable oil', 'purpose flour', 'oil', 'white sugar', 'cinnamon']",5.770074082,"['water', 0.0, 'white sugar', 0.05408425000000001, 'salt', 0.00282608695525, 'vegetable oil', 0.09962499899999999, 'purpose flour', 0.10735725, 'oil', 5.3095914959999995, 'white sugar', 0.15234999999999999, 'cinnamon', 0.04424000000000001]",,,9,3,2,4,1
6605,recipe,['side'],Spicy Monterey Jack Cream Sauce,1910.9262,7999.7766,29.4055,92.6774,0,135.7,0,0,0,0,7.843,0,0,0,7.843,0,0,563.9192,51.3569,0,2.6262,6.7492,4.9991,1.38,0.9891,11.4767,3.2112,1.5276,0,2.3092,4.1726,2.1363,1.6281,2.7184,2.7934,2.8906,2.2086,1.0743,2.2025,2.9615,1390.345,2025.4471,1752.0745,270.0717,1903.5627,11.7283,3.9246,12.2701,3.5313,9.7604,0,18.633,1714.0574,317.4075,278.3,3.1669,1.7354,17.0472,3.1013,0.952,0,0.483,474.0675,474.0675,474.0675,0,144.6127,0,0,0,0.874,7999.7766,0,0,0.69,0.046,0,0,0,3.45,13.8,44.16,0,57.5,9.2,0,160.8303,160.8303,54.1419,52.9713,0.3933,0.6762,0,0.2484,0.0161,7.9649,0.1863,0,1.0074,0.299,0,0.0138,0.0184,0.0437,0,0,0.0138,0.0023,39.5715,0.8694,1.0281,4.0403,0.3082,22.2467,1.0218,22.2467,52.5079,51.6643,1.0664,0,0.0621,0.2275,0.0575,0.0138,0.0253,0,0.0253,0.0023,0.0713,0.4669,0.3335,1.8308,1.5318,0.299,0,0,0.3634,0.1564,0,0.0023,0.0023,0,0,0.0023,0,0,0,Latin American ,Mexican ,Mexican,20 minutes,10 minutes,"['butter', 'monterey jack cheese', 'cream', 'green chilies']",13.2846,"['butter', 3.247, 'monterey jack cheese', 4.422599999999999, 'cream', 1.075, 'green chilies', 4.54]",,,4,0,4,4,1
6606,recipe,"['snack','dessert']",Our Churros,1219.032,5099.396,0,52.0852,0,558,0,0,0,164.688,50.455,0,0,0.555,0,0,49.9,368.8972,19.8552,0,1.1352,1.265,2.0668,0.45,0.417,2.7114,0.6683,0.4894,0,1.0652,1.7238,1.4447,0.5937,1.0662,0.8616,1.5084,0.878,0.264,0.7947,1.3513,142.04,322.944,255.376,26.124,1281.944,2.65,0.1281,1.94,0.044,46.35,1.65,4.0169,4844.856,1163.832,1106.304,0.0713,0.7367,0.1384,2.3943,0.2652,0,1.4478,71.628,71.628,71.628,0,0.2256,123,3,0,5.0718,5099.396,0.015,0.09,0.75,0.09,0,0,0.015,0.45,0,440.7,0,688.08,754.5,0,105.069,105.069,49.8174,26.4417,0.012,0.297,0.0045,0.033,0.018,5.082,0.018,0,2.2965,0.018,0,0.018,0.027,0.0345,0,0,0,0,23.5266,0.009,0,0.2751,0.0105,14.1753,0.5271,14.1753,49.2213,24.2157,1.764,0,0.0045,0.0405,0.282,0,0.006,0,0.0105,0.087,0.006,0,0.006,0.057,0.039,0.018,0,0,0,0.054,0,0.0015,0.0015,0,0,0.0195,0,0,0,Latin American ,Mexican ,Mexican,45 minutes,15 minutes,"['vegetable oil', 'water', 'margarine', 'purpose flour', 'salt', 'egg', 'white sugar', 'cinnamon']",6.885346789,"['vegetable oil', 5.3095914959999995, 'water', 0.0, 'margarine', 0.5697500000000001, 'purpose flour', 0.10735725, 'salt', 0.001413043477625, 'egg', 0.81, 'white sugar', 0.07617499999999999, 'cinnamon', 0.011060000000000002]",,,10,5,5,7,1
6619,recipe,['side'],Easy Enchilada Sauce,187.0706,781.4758,9.1715,36.4178,0.374,0,0,0,0,5.9305,21.1749,10.1919,0.0026,9.9003,0,0.476,0.5924,476.8599,12.4816,0,0.2565,0.2388,1.2361,0.9,0.0907,3.7161,0.2009,0.1338,0,0.1775,0.2537,0.2573,0.0546,0.2479,0.2139,0.2321,0.2452,0.0583,0.1274,0.1865,112.4165,212.2303,2051.1928,90.5173,1596.1655,7.1198,0.6883,1.3826,0.6866,12.9411,104.4,9.289,4204.52,209.8305,0,0.1325,0.3911,8.7073,0.3739,0.5383,0,0.252,30.5052,30.5052,30.5052,0,37.4637,0,0,0,9.4396,781.4758,0.013,0.0023,1.1295,0.1676,0,0,0.1539,26.6982,0,80.4485,162.21,2348.218,23.8295,48899.934,2.5016,2.5016,0.6889,0.7642,0,0,0,0.0008,0,0.1721,0,0,0,0,0,0.0008,0.0002,0,0,0,0,0.0001,0.7141,0.0008,0.0051,0.0481,0,0.454,0.0449,0.454,0.6404,0.7187,0.0434,0,0.0032,0.0036,0.0003,0,0.0035,0,0,0,0,0.0007,0,0,0,0,0.0015,0,0,0.0298,0,0,0,0,0,0,0,0,0,Latin American ,Mexican ,Mexican,10 minutes,5 minutes,"['tomato sauce', 'tomato paste', 'beef broth', 'salt', 'oregano', 'cumin', 'garlic powder', 'onion powder', 'chili powder']",3.835045969,"['tomato sauce', 1.97, 'tomato paste', 0.87, 'beef broth', 0.825, 'salt', 0.00282608695525, 'oregano', 0.025108695689000003, 'cumin', 0.004111111107000001, 'garlic powder', 0.055417899375, 'onion powder', 0.009804397895657407, 'chili powder', 0.07277777783600001]",,,10,6,8,8,1
6712,recipe,['main'],Mexican Spiced Chicken with Tequila and Lime,2739.6501,11467.6321,0.3047,12.7886,0,960.2009,0,0,0,0.6222,4.0051,0.0314,0,0.0149,0,0,0.021,1033.1399,302.3874,0,16.6848,18.1643,26.4575,119.814,3.8031,45.9526,16.9703,9.0856,0,15.3673,22.5997,24.7167,8.1231,12.0623,14.8301,10.9122,12.4516,3.4093,10.3245,15.0267,730.8654,2757.6473,3097.1518,370.5371,1879.1334,10.6442,0.578,13.8611,0.3054,238.5445,0,18.9308,1584.9512,394.5476,381.0189,0.9061,1.3532,135.0714,11.2287,7.3142,0,5.8003,63.5753,63.5753,63.5753,0,13.5951,236.4356,5.8684,0,4.1578,11467.6321,0.0016,0,0.8395,0.0209,0,0,0.0192,2.8429,0,927.1522,14.1075,104.652,2.0925,0.1418,151.5425,151.5425,59.2574,27.493,0,0,0,0.0001,0,0.0218,0,0,0,0,0,0.0001,0.0002,0,0,0,0,0.0001,52.4028,0.4738,0.5687,3.7716,0,34.4906,7.6184,34.4906,49.5976,24.1985,1.3891,0,0.0004,1.3609,0.6804,0.1361,0.0006,0,0.1361,0.2722,0.7714,0.4032,0.2177,1.4288,0,0,0.0002,0,0,0.0036,0,0,0,0,0,0,6.6146,0,0,Latin American ,Mexican ,Mexican,35 minutes,10 minutes,"['chicken breast', 'tequila', 'lime', 'garlic powder', 'chili powder', 'mexican cheese']",16.44830516,"['chicken breast', 9.0, 'tequila', 5.76730775, 'lime', 0.77, 'garlic powder', 0.055417899375, 'chili powder', 0.009097222229500001, 'mexican cheese', 0.8464822904999999]",,,8,6,6,6,1
